Hela_c2_0	0.1615426456263754	-0.5278875299401657	-0.1033286571092165	0.28613538539188316	0.21472558982180065	0.057667710228141926	0.03103086051312176
HepG2_c3_0	-0.009238101074756061	-0.24466976658889808	-0.05107050374066717	-0.4640466695431274	-0.14969273894190546	0.6378294727211874	-0.05246054050480065
HepG2_c4_0	-0.09826192662084533	-0.2163235594651578	-0.061228643015057524	-0.1391885945274958	-0.05445783647904322	0.6755074461569132	-0.13584517818460037
HepG2_c5_0	-0.006807534582616105	-0.09966821009127211	-0.055686869648697616	-0.0924211304401391	-0.16014053451183527	0.5123304473680392	-0.051135994413693875
HepG2_c6_0	-0.0406051926441912	-0.19678301752077634	-0.16971511402094608	-0.46643457443945047	-0.12688193347745635	0.3589387273945528	-0.212068343426516
HepG2_c7_0	-0.1620078821167085	-0.43779695129239954	-0.512861951320218	-0.34329591617660693	-0.39213352620857767	0.8245115693555877	-0.5189663306267349
HepG2_c8_0	-5.605149126288307E-4	0.0029603078253424547	-0.019284684766473263	-0.0031302994182767995	-0.006698102652631774	0.12326869079918022	-0.019749757772714954
HepG2_c1_0	0.08272873226725275	-0.2791965411520653	-0.1809938615098673	-0.4358451437845882	-0.30561810560077624	0.7057920960104767	-0.2293884711566766
HepG2_c9_0	0.014366928912915494	-0.03570494598683819	-0.047215269024292364	-0.21326114436880136	-0.04986495085657994	0.12549875964945092	0.03492083289261428
HepG2_c0_0	-0.06946852264423192	-0.17907975760132638	-0.17176678208544538	-0.2704044515267182	-0.03793385131801637	0.32334132177909947	-0.16224592753339878
Huvec_c7_0	0.02523280999500638	-0.10792573941169006	-0.3397984388853044	-0.21283154794416892	0.020431710592658324	-0.25628919116683274	0.22014149057259377
Huvec_c8_0	-0.11373246922508888	-0.04555757618966495	-0.038694100675581065	-0.12614620864678833	-0.0344661997013176	-0.1612579001751669	0.16046852606825596
Huvec_c1_0	-0.08631651458878767	-0.2906490764600677	-0.35392746367927597	-0.13489284228717494	0.012253048901493566	-0.09938932902516603	0.3916333968543018
Huvec_c9_0	0.07706234770062055	-0.10915034421843109	-0.06634874480487235	-0.15134934534981556	-0.03740069987183736	-0.0618240487189446	0.47580549691198526
Huvec_c2_0	-0.10125360066719838	-0.034336420061670536	-0.024301249630333185	-0.04025514592286217	-0.015533157963016412	9.482923907890581E-4	0.3762162678567789
Huvec_c3_0	-0.13155542879803964	-0.12342097725167724	-0.1125787011445602	-0.03469838536146452	-0.013875735689701608	-0.22469260798440552	0.13371213528931056
Huvec_c4_0	-0.031248860533271007	-0.07510929678480398	-0.07348283364936437	-0.0817873146483129	-0.019718103106768768	-0.2546945190564193	0.4193202443022064
Huvec_c5_0	-0.07661022656049708	-0.1946615820849739	-0.05212330876577772	-0.04326514769659613	-0.018877875418708903	-0.06683660011530836	0.497168352079867
Huvec_c6_0	-0.05994013800394093	-0.2921267318093578	-0.04681219328657739	0.011293275327048602	-0.012159773072774306	-0.13689860860711933	0.19871183480591548
